,country,description,designation,points,price,province,variety
47182,Italy,"Thick oak-driven aromas of vanilla, spice and tobacco roll out in front of cassis and black cherry. This is a well-worked wine (the oak element is very strong) in which the winemakers have dulled some of the sharpness of Barbera's natural acidity.",Bertu,88,,Piedmont,Barbera
47183,Italy,"This Barbera presents a nice package with fresh fruit elements backed by slight hints of toast and spice that give it more dimension and personality. The wine is compact and lean in the mouth with a bright, vinous finish.",Pais,88,,Piedmont,Barbera
47184,Italy,"This is a delicately perfumed Barbera d'Asti with elegant floral and fruity notes. There's bright acidity here yet that crispness is backed by the wine's natural density and richness. Cascina Galarin is a small, family-run winery and it should be interesting to see what they achieve five years from now.",Le Querce,88,,Piedmont,Barbera
47185,Italy,"This wine really opens a fascinating window on the aging potential of Barbera. From the 2004 vintage, it still exhibits elegant mineral notes with polished granite and slate. There's plenty of fruit there too, mostly cherry, and the wine ends with vanilla and spice.",Cardin,88,29,Piedmont,Barbera
47186,Italy,"Here's a youthful Barbera with dark, purplish hues and immediate aromas of blackberry, cherry, spice, wet earth and tobacco. From the Monferrato zone of Piedmont, it offers good intensity, staying power and a velvety smooth texture coupled by natural freshness and fruitiness.",Le Cave,88,,Piedmont,Barbera
47187,Italy,"This Barbera d'Asti Superiore from the Nizza subzone offers bright aromas of cherry cola, red apple, balsam notes, dried mint and currant berry. It's a different and unique wine with a high level of inherent grace and elegance.",Piano Alto,88,,Piedmont,Barbera
47188,Italy,"From the celebrated 2004 vintage, this expression of Barbera offers solid and correct aromas of ripe fruit, raspberries, wet earth and leather. The wine is bright and incredibly generous in terms of intensity and purity of the fruit flavors.",Ornella,88,20,Piedmont,Barbera
47334,US,"Strong and jammy, with extracted, sweet flavors of blackberries and cherries and the smoky- vanilla char of what tastes like oak. Drink this rustic wine with simple fare.",Oakmont Vineyards,84,18,California,Barbera
47461,Italy,"Barbera Ciabot Camerano shows thick concentration and bright aromas of black fruit, plum and forest berry. There's good intensity here and background notes of cinnamon and milk chocolate. It's a thick, well-textured wine that would serve well when paired with veal ragù.",Ciabot Camerano,88,18,Piedmont,Barbera
47463,Italy,"Red fruit notes of cherry and blackberry appear at first and are followed by subtle shadings of spice, chocolate and tobacco. The wine is tart and ripe with a blast of cleansing acidity and cherry on the close. Nice job.",Lurei,88,,Piedmont,Barbera
47464,Italy,Mauro Sebaste is an up-and-coming winery to watch with a full range of Piedmont wines. This pretty Barbera from Alba shows big oak tones that need more time to integrate within the folds of the dark berry and sweet spice tones that are typical of this deeply beloved native grape.,Santa Rosalia,88,21,Piedmont,Barbera
47474,Italy,"Coffee, tobacco and finely ground espresso come to light at the back of blackberry, cranberry and pomegranate. This is a fresh and vibrant interpretation that makes good use of the natural acidity present in Barbera d'Asti.",Praiot,88,,Piedmont,Barbera
47475,Italy,"Here's a heavily oak-influenced Barbera with distinctive tones of spice, tobacco, wood, bramble and forest floor. There are red fruit notes in there, mostly masked by the wood. Give this wine two or three more years of bottle aging to find harmony.",,88,,Piedmont,Barbera
47477,Italy,This is an austere and linear interpretation of Barbera with smoky and drying mineral tones followed by elegant notes of wild berry and pomegranate. It's a less plump and fruity style that would pair with pork roast or lamb.,Montevenere,88,,Piedmont,Barbera
47480,Italy,Pretty notes of dark chocolate and spice are well integrated within notes of blackberry and forest floor. This is a modern interpretation of a traditional wine that leaves enough space for the grape's rustic charm and sharp acidity to come through.,,88,17,Piedmont,Barbera
47481,Italy,"Here's a modern and well-extracted Barbera with drying mineral tones followed by blackberry, plum and a dash of exotic spice. The thicker density and fresh acidity suggest a pairing with pizza or cheesy pasta.",Cavalé,88,,Piedmont,Barbera
47483,Italy,"Here's an intensely aromatic Barbera d'Asti Superiore with a simple, genuine approach and a fresh delivery of wild berry nuances. The wine is clean and compact in the mouth with a bright, fresh and slightly bitter finish.",Muascae,88,,Piedmont,Barbera
47484,Italy,"Slights hints of smoked meat and toasted nut open the aromatic parameters of this vibrant Barbera d'Asti. There's plenty of berry fruit at the base as well as natural crispness, but those warmer aromas help soften the acidic blow.",Campu du Rouss,88,19,Piedmont,Barbera
47487,Italy,Here's a pleasantly fresh and fruit-forward Barbera d'Asti with notes of wild berry and blackberry backed by a delicate touch of vanilla spice and bitter chocolate. Aromas of smoked bacon fill in the rear and give the wine a long-lasting and penetrating finish.,Tasmorcan,88,18,Piedmont,Barbera
47733,Italy,"An elegant and polished expression of Barbera from a vintage that seems to have yielded many overripe wines. That's not the case here. The secret is the wine's successful balance of fruit, acidity and overall extraction, which is neither too heavy or thin.",,88,,Piedmont,Barbera
47740,Italy,"This Barbera d'Alba is almost too much of a good thing: it's very rich and dense, with a dark, impenetrable color and inviting aromas of black stone, mineral, opulent fruit, cherry candy and sweet spice peppermint. It taste very ripe and chewy in the mouth.",Tucci,88,15,Piedmont,Barbera
47746,Italy,"Black, dense and thickly concentrated, this modern Barbera d'Asti Superiore shows loads of wood influence in front of the fruit. It still needs to find harmony and those sharp oak influences will surely fall into the background with two or three more years of bottle aging.",Rusticardi 1933,88,55,Piedmont,Barbera
47747,Italy,"There are fresh, almost raw, berry notes here followed by sophisticated tones of pipe tobacco and exotic spice. The wine is chewy and fresh and there's a touch of bitter fruit and almond on the finish.",La Ladra,88,,Piedmont,Barbera
47748,Italy,"A step above your basic Barbera d'Asti, this interpretation of the Piedmont indigenous grape offers extra layers of complexity in the form of spice and tobacco notes that sit firmly behind a massive bouquet of fresh fruit. The wine is crisp, polished with good density on the finish.",La Ladra,88,,Piedmont,Barbera
47751,Italy,"Mora di Sassi offers nice fruit, cherry and berry tones followed by strong tones of smoke, spice and leather. The acidity is fresh and zippy and overall this wine needs two more years to integrate.",Mora di Sassi,88,16,Piedmont,Barbera
47756,Italy,"Dark, concentrated and oak-driven, this is a smooth and sophisticated Barbera d'Alba with intense aromas of black fruit, cassis and cherry. The wood notes are still a bit raw and apparent, so give this wine two more years in the bottle to integrate.",Naunda,88,,Piedmont,Barbera
47757,Italy,"This is a very pleasant Barbera from the Monferrato zone with good concentration and bright aromas of blueberry, wild fruit, wet earth and hazelnut. There's good dimension here as well as a smooth texture that is accented by the wine's natural acidity.",Le Cave,88,,Piedmont,Barbera
47832,Israel,"Bright and dark all at once with lovely notes of black cherry, bramble and juicy red plum guts all accented with a touch of sweet spice. Silky and smoothly textured with an overall vibrancy and easygoing character.",Shor Kosher,86,30,Judean Hills,Barbera
48062,Italy,"Cascina del Monastero's bright Vigna Parroco Barbera opens with sweet aromas of spice, cinnamon, clove and forest fruit. The texture is smooth and rich here and bright berry crispness appears on the close.",Vigna Parroco,88,18,Piedmont,Barbera
48063,Italy,"Sweet oak-driven notes of cinnamon, vanilla and dark chocolate appear at first, leaving only a sliver of room for the natural berry and cherry fruit to come forward. The mouthfeel is silky and smooth with a touch of bright acidity on the close.",Vigna Parroco,88,28,Piedmont,Barbera
48064,Italy,"This Barbera represents a return to Asti tradition thanks to its clean, simple aromas of fresh fruit, mild spice and wet earth. The wine is sharp, tangy and crisp in the mouth and would pair perfectly with cheesy or buttery dishes.",Vignassa,88,,Piedmont,Barbera
48068,Italy,"The wine opens with a thick, black and dense appearance and segues to raw aromas of blackberry, cherry, tobacco, spice and natural rubber. There's a vinous, chewy quality here that needs more time in the bottle to unwind.",Porlapà,88,28,Piedmont,Barbera
48069,Italy,"Apparent notes of coffee and freshly ground espresso appear at first and are followed by chocolate, cherry and raspberry. This is a modern, plump Barbera that will appeal to those who like a softer, more supple style.",Ca d'Galdin,88,,Piedmont,Barbera
48071,Italy,"Warm tones of cured meat, wet earth and wild mushroom are balanced out by brighter notes of wild berry, cherry and cassis. This is a modern Barbera d'Alba with a rich palate, crisp acidity and long persistency (at an attractive price).",I Patriarchi,88,14,Piedmont,Barbera
48073,Italy,Soft spice tones with chocolate and tobacco are offset by intense and vibrant berry fruit. This is a fresh and tonic Barbera d'Asti Superiore that will pair with most cheese- or butter-based foods. The naturally high acidity can counter the fatty textures found in many foods.,Boschetto Vecchio,88,24,Piedmont,Barbera
