,country,description,designation,points,price,province,variety
100213,Italy,Soft spice tones with chocolate and tobacco are offset by intense and vibrant berry fruit. This is a fresh and tonic Barbera d'Asti Superiore that will pair with most cheese- or butter-based foods. The naturally high acidity can counter the fatty textures found in many foods.,Boschetto Vecchio,88,24,Piedmont,Barbera
100219,Italy,"Bresaola and smoked meat aromas are backed by cola, spice, wet earth and loads of black fruit and ripe cherry. Pair this wine with hearty stews or grilled meat. The fresh acidity adds to the longevity and crispness of the finish.",Vigneto San Giuseppe,88,,Piedmont,Barbera
100263,Italy,"This is a traditional old-fashioned Barbera; with aromas of bright red cherry fruit, wood smoke and roses. The cherries dominated the palate and although the mid-palate was slightly acidic, it came back with a pleasant medium finish.",Ciabot Camerano,84,18,Piedmont,Barbera
100505,Italy,"This inky-black Barbera boasts granite and slate aromas with black fruit, cassis, wild mushroom, tobacco and wet earth. These are the characteristic aromas of this native grape variety, although the deep extraction and sweet oak flavors on display here denote a very modern interpretation.",Neuvsent,88,,Piedmont,Barbera
100506,Italy,Black fruit and wild berry are wrapped in an enticing envelope of spice and tobacco. This expression of Barbera d'Asti Superiore has both elements of the modern and the traditional and leaves the mouth refreshed thanks to its naturally crisp acidity.,,88,,Piedmont,Barbera
100509,Italy,Here's a textbook Barbera that boasts well-integrated mineral notes with plusher aromas of chocolate and ripe fruit. The wine is clean and compact but there's enough body and heft here to pair with braised pork or grilled lamb shanks.,,88,18,Piedmont,Barbera
100512,Italy,"Here's a ripe and slightly jammy expression of Barbera d'Alba with thick fruit layers followed by intense spice, chocolate and toasted almond. The wine is succulent and dense in the mouth and would stand up to braised beef or country stew.",Croere,88,21,Piedmont,Barbera
100514,Italy,"There's a thick, creamy element to this wine that is reinforced by aromas of ripe berry, vanilla and milk chocolate. This is a raw, chewy wine with a soft, smooth temperament and a touch of crisp acidity on the close.",,88,,Piedmont,Barbera
100519,Italy,"The longer this wine sits in the glass, the more beautiful its aromas become. It opens with a dark and rich appearance and vibrant notes of blueberry, wild berry and exotic spice. There's a slightly lactic note at first that slowly evolves into milk chocolate and fudge.",Quass,88,28,Piedmont,Barbera
100521,Italy,"Aged for 12 months in large oak casks, this bright Barbera offers a friendly blend of fresh berry fruit and subdued spice. The wine is not overdone or over extracted and you'll appreciate the touches of cherry, blackberry and natural rubber. It wins more points in the mouth thanks to its power and determination.",,88,18,Piedmont,Barbera
100578,Italy,"A grapey, easy-going wine that is pleasant to drink but comes across as quite simple. Short, medium-intensity finish.",Vignota,83,29,Piedmont,Barbera
100682,Italy,"This wine announces its modern intentions with polished opening notes of vanilla, caramel and coffee from aging in small French oak barrels. The intense palate shows cherry and boysenberry fruit which lead into a long, very complex finish. Will gain more complexity with a few years in the cellar but may be drunk now for the appeal of its youthful fruit.",,90,21,Piedmont,Barbera
100800,Italy,"This hearty Barbera del Monferrato offers surprisingly thick concentration and loads of bright fruit intensity. It's an inky, dark wine with bright nuances of cherry and blackberry and although there's a vinous, raw aspect to the bouquet, the mouthfeel is attractively thick and chewy.",,87,16,Piedmont,Barbera
100808,Italy,"Here's a simpatico Barbera from Monferrato with bright berry and cherry notes followed by a slightly thicker, more substantial texture. You'll get drying tannins and bright acidity that keeps the palate polished and clean.",,87,24,Piedmont,Barbera
100811,Italy,"Vintner Romano Marengo has crafted a bright Barbera d'Alba with a simple approach that is generously rich in fruit. There's sharp, evident acidity here with polished tannins and a bright finish. Pair it with ravioli stuffed with fresh ricotta cheese.",La Gamberaja,87,35,Piedmont,Barbera
100812,Italy,"Vigna San Martino offers warm aromas of wet earth and exotic spice backed by sweet cherry and blackberry preserves. The wine is smooth and velvety with a chewy, sweet finish.",Vigna San Martino,87,28,Piedmont,Barbera
100814,Italy,"Here's a full and generous Barbera with ripe aromas of blackberry fruit, plum and jammy raspberry. This is a plump, soft style of wine from Piedmont with thick extraction and a chewy, dense feel.",GB,87,,Piedmont,Barbera
100815,Italy,This Barbera d'Asti boasts a distinctive aromatic profile with elements of dried herbs and thyme surrounded by fresh berry fruit and warmer hues of smoked meat and wet earth. This is a down-to-earth but genuine expression with a bright finale and long fruit flavors.,La Gena,87,,Piedmont,Barbera
100819,Italy,This is an informal and easygoing Barbera d'Asti that presents an interesting medley of fruit and berry aromas. The style is fresh and clean (you'll taste that characteristic acidity of this grape variety) and would pair well with butter- or cheese-based foods.,La Villa,87,16,Piedmont,Barbera
100821,Italy,Here's a genuine and straightforward Barbera d'Alba with good quality of fruit (this wine is neither too dense or extracted) and ripe tones of cherry and raspberry. The mouthfeel is compact and firm. This is your quintessential pizza or pasta wine.,La Bruciata,87,12,Piedmont,Barbera
100824,Italy,"If you are new to Barbera, Le Orme makes for a perfect introduction to this popular native grape of Northern Italy. This expression focuses on bright fruit tones with cherry and blueberry nuances. Try it with a pizza Margherita topped with fresh mozzarella and basil.",Le Orme,87,15,Piedmont,Barbera
100833,Argentina,"This smells roasted, leathery and earthy, with a mouthfeel that's solid if a bit scratchy. It delivers an intense wild-berry aroma and some of Cafayate's signature complex herbal character. Oaky vanilla and dill notes accent the finish.",Reserve,85,18,Other,Barbera
100863,Italy,"The Ca' Viola has a simple nose of coffee and fruit. Easy and soft on the palate, the coffee flavors are a little too much for the fruit. Finishes a little hot.",Brichet,83,27,Piedmont,Barbera
100981,Italy,"A sinewy wine that begins with fruits de bois and chocolate, bolstered by cherry notes on the palate and just the faintest splash of tannin. The lovely plum-infused finish goes on and on. Drink with the best wood-burning oven pizza.",Fides,90,38,Piedmont,Barbera
100998,Italy,"Dark, dense and thoroughly modern with vibrant layers of boysenberry and black cherry fruit. Finely buffed tannins surround exotic spice and intense wild berry flavors on the palate that trail off into a long, vanilla-infused finish. Very impressive.",Scarrone Vigna Vecchia,90,85,Piedmont,Barbera
101101,Italy,"Here's a nicely clean and compact Barbera d'Asti with pretty, albeit simple, aromas of wild fruit, pomegranate juice and fresh blueberries. You'll enjoy the aromatic purity of this wine—which shows little sign of interference in the winery—and the overall crispness of the fruit.",Fiulot,87,15,Piedmont,Barbera
101106,Italy,There are brambly notes here of forest floor and underbrush backed by enough fresh fruit to keep the wine chewy and fresh in the mouth. You'll also get notes of wet tobacco and wild mushroom that add complexity.,,87,22,Piedmont,Barbera
101108,Italy,"This Barbera shows a twofold aromatic approach that puts as much emphasis on its drying mineral tones as it does on the integrity of the fruit. Cherry, blackberry and spice appear and there's a crisp blast of acidity on the close.",Altea,87,,Piedmont,Barbera
101110,Italy,Here's a thickly extracted and dense interpretation of Barbera lavished over with intense secondary aromas of oaky spice and toasted wood. There's a lot of wood here that is offputting at first but that will hopefully find harmony with more years in the bottle.,Mongovone,87,35,Piedmont,Barbera
101112,Italy,"Although this is a young Barbera—from the 2008 vintage—the wine already shows signs of aging. The color is ruby bordering on garnet and the nose is characterized by mature berry, wet earth, bramble and a touch of black truffle.",La Trincherina,87,,Piedmont,Barbera
101121,Italy,"Here's a Barbera d'Alba that is almost too much of a good thing. The wine is black and dense with inky concentration and thick aromas of smoked bacon, beef jerky and black fruit. You'll also recognize tones of moist earth and wild mushroom. The fruit seems on the ripe and jammy side and the wine is smooth and thick in the mouth.",Bric Loira,87,40,Piedmont,Barbera
101127,Italy,"There's a raw, vinous quality to this wine that is made even more apparent thanks to the enormous thickness and extraction of its mouthfeel. You almost smell the winery here and get a good whiff of the freshness and overall maturity of the fruit. Its texture is extra chewy and plush.",Asia,87,,Piedmont,Barbera
101128,Italy,"Blueberries, raspberry and bright fruit emerge immediately from the nose of this dark ruby, slightly purplish Barbera. The wine is chewy and bright in the mouth with raw fruit flavors and dark cherry on the close.",Bricco del Bosco,87,,Piedmont,Barbera
101285,Italy,"This tree-hugger's delight is organic, biodynamic and vegan. Gorgeous flowery high notes open the complex nose while leather notes well up on the palate. The long, crisp, finish shows appealing cherry and earth flavors. An appropriate choice with vegetable lasgna.",,89,25,Piedmont,Barbera
101287,Italy,"The inky color and lavish oak aromas announce high ambitions. Fortunately, the wine delivers, with luscious caramel and spice box aromas leading into a spicy, concentrated palate with a smattering of finely buffed tannins. Peppery, medium finish. A suave and lusty package. Drink now or lay down for a few years to allow the oak to integrate more fully.",Tre Vigne,89,19,Piedmont,Barbera
